2025-11-27 18:15:57.589 | INFO     | scheduler:scheduler_loop:19 - SCHEDULER: zanka aktivna
2025-11-27 18:15:57.590 | DEBUG    | scheduler:scheduler_loop:28 - SCHEDULER: cikel 0 se začenja.
2025-11-27 18:15:57.590 | INFO     | model_watchdog:verify_all_models:81 - WATCHDOG: preverjam modele v ACTIVE_BASE...
2025-11-27 18:15:57.590 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem mv sha256-06de59729b245c41015ba39d759cbc9d195bccbdad6bd232ae9d21b43f6494e.deepseek-r1-70b (nepodprta končnica)
2025-11-27 18:15:57.591 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-9631a2551ac477921b64862e5cd4e13223183d7699ebf6bf6d14488edc8b4552.distilled (nepodprta končnica)
2025-11-27 18:15:57.591 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-90a618fe6ff21b09ca968df959104eb650658b0bef0faef785c18c2795d993e3.distilled (nepodprta končnica)
2025-11-27 18:15:57.591 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-c3fb7b7af35d112087fc186d42bd72d1ddce6bbee1c0e06a3a4526a6ebbe5132.distilled (nepodprta končnica)
2025-11-27 18:15:57.591 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-06de597291b824c541015ba9d759cbcd915bccdb48a7217066562b4f38501282.distilled (nepodprta končnica)
2025-11-27 18:15:57.591 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-5041ba4278429fe475782b889471b5ff065a6cce5c3a539bd61d1e457f1961de.distilled (nepodprta končnica)
2025-11-27 18:15:57.591 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-5218f9a2a8256d7a3ded27e1a6cbfcfb03ecece4d77bf275b9b45e9ce5b455a5.distilled (nepodprta končnica)
2025-11-27 18:15:57.591 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-6417c9099d314f42893e486bb3d6348a3f39545faaa8f699a6b3cc75226c9f48.distilled (nepodprta končnica)
2025-11-27 18:15:57.591 | CRITICAL | kameleon:orchestrator_bootstrap:2049 - ❌ Ni naloženih modelov – preklapljam v SAFE_MODE.
2025-11-27 18:16:08.033 | CRITICAL | kameleon:safe_mode:366 - Preklop v SAFE_MODE: Signal 2
2025-11-27 18:16:17.026 | INFO     | model_watchdog:quarantine_model:55 - WATCHDOG: dodan hash za mv sha256-06de59729b245c41015ba39d759cbc9d195bccbdad6bd232ae9d21b43f6494e.deepseek-r1-70b
2025-11-27 18:16:17.026 | INFO     | model_watchdog:verify_all_models:85 - WATCHDOG: preverjanje zaključeno.
